crop,temperature,humidity,rainfall,soil_moisture,growth_stage,previous_disease_history,risk_percentage,risk_level,disease_category
lentil,18.560175450543724,95.62047045670687,105.75311745453719,31.28088278751661,flowering,1,69.6,high,downy_mildew
coconut,25.928282117661357,89.55931127444624,55.11305387536608,85.00991849899272,maturity,0,78.0,high,root_rot
chickpea,19.447887237499163,98.289236722915,256.380082630482,76.13879022828353,maturity,0,70.7,high,downy_mildew
watermelon,23.180935396999416,27.56671862539796,220.58512623329815,31.50193242856641,flowering,0,49.4,medium,leaf_blight
orange,21.031864971146526,65.0721157734797,268.61605224775263,58.81313838937182,flowering,0,62.8,medium,powdery_mildew
sugarcane,31.771364525033007,89.20804838464942,264.5516319858455,45.673571001168646,maturity,0,87.7,high,blast
coconut,21.959786748819376,40.17872530918828,251.07709542994107,9.6533674469558,maturity,0,58.0,medium,leaf_blight
maize,24.544306133753544,20.99619655032857,26.037405598865504,23.77906803789657,flowering,0,24.8,low,none_significant
coffee,24.405931405446648,20.269241598327348,254.30971936419067,10.19710087362228,vegetative,1,59.3,medium,rust
kidneybeans,17.392667074261254,33.814570999423864,281.12774115683,7.099615445060357,flowering,0,46.6,medium,rust
watermelon,31.17954770827182,46.41431743410622,49.05856336840031,76.48461139433174,flowering,0,46.9,medium,rust
watermelon,28.82187293581125,21.155778362518205,217.22013371945036,16.882726092786427,flowering,1,60.8,medium,powdery_mildew
coffee,24.74561127201209,76.18077741593036,35.14513719113871,35.871665801571055,maturity,0,46.1,medium,powdery_mildew
orange,24.691495147069023,38.975326949407034,11.31189860803471,24.854299351491058,seedling,0,36.2,low,none_significant
wheat,14.164278360791632,81.56495263051113,231.71828196006123,55.596729644529276,seedling,0,64.0,medium,leaf_blight
kidneybeans,14.57956618182198,92.6728921271874,179.66052529646117,89.65262642273495,vegetative,0,69.9,high,blast
sugarcane,27.861601940345103,94.23474093692042,135.51980866770032,89.49712285762358,seedling,1,80.0,high,blast
orange,22.326300647877527,88.510132251247,203.99395706074117,58.958713818546606,flowering,1,88.1,high,downy_mildew
banana,28.078448639586572,41.81139381054614,243.05432223700555,13.735566777020267,seedling,0,53.7,medium,powdery_mildew
orange,17.06889242949198,60.62355242728816,114.2000804016227,80.11499984179437,vegetative,0,47.0,medium,leaf_blight
rice,23.511852872454963,55.360743691035914,188.78910808290036,89.63562523220348,flowering,0,69.2,high,downy_mildew
lentil,26.628690212757245,40.6774023305261,222.44480480739242,85.10364108256077,seedling,0,62.7,medium,rust
orange,20.08574626543512,67.01586329183118,295.7988967130484,54.021684202777045,flowering,0,71.1,high,blast
chickpea,20.459446018822348,92.15217149410074,202.76010594055415,83.98687789625274,seedling,0,87.9,high,downy_mildew
mango,29.33821258714641,27.43374425862922,210.54469679227583,9.244550045923106,flowering,0,57.1,medium,rust
coconut,28.101953872783458,83.57638626390558,125.84113763191424,24.93999766868874,flowering,0,61.8,medium,leaf_blight
coffee,24.025216593119744,24.977507280498415,85.17992673519835,7.108166166519315,vegetative,1,43.1,medium,rust
coffee,21.536920495208015,41.43753751571681,40.484689525590525,57.22440632739091,vegetative,1,50.6,medium,rust
sugarcane,31.61517667920851,39.619756990750965,289.35406125541044,8.120038140146757,vegetative,0,52.7,medium,leaf_blight
lentil,20.87887496272426,38.24416386705589,118.61818317220512,14.547563137715384,flowering,1,46.5,medium,leaf_blight
sugarcane,29.86137719037518,59.18552386861811,231.6133989472917,9.715207702273524,flowering,0,56.6,medium,powdery_mildew
wheat,17.025860556570073,88.94042445337487,279.4672225657329,13.623939086602316,vegetative,0,64.0,medium,leaf_blight
wheat,15.551200576723076,89.84253559607987,37.87620788296427,17.82018607251233,vegetative,0,43.4,medium,leaf_blight
coffee,26.256305564081458,78.33871278171905,219.60006025043694,16.26349005764257,flowering,1,91.2,high,blast
orange,27.517708882924445,69.71330820001016,171.8424387310974,11.127014056651703,maturity,0,60.1,medium,rust
sugarcane,32.38176723002226,76.06780335502413,234.21265558479882,79.51646952713432,seedling,0,72.5,high,bacterial_wilt
watermelon,23.840242423188506,69.81991086367013,85.29884809054538,86.03743239014838,maturity,0,73.6,high,bacterial_wilt
sugarcane,26.915901482279136,24.207164951822023,93.86682980550933,75.57329051215476,vegetative,0,53.6,medium,powdery_mildew
watermelon,20.510248306487235,20.776352432512432,297.80428525188637,60.254043911109555,flowering,0,62.6,medium,powdery_mildew
grapes,30.37243616751276,72.64544321261211,212.5709803423843,21.151106734997384,seedling,0,65.2,high,bacterial_wilt
lentil,26.960104725249764,54.99834221151863,172.5990219585441,68.50481872518984,maturity,0,59.1,medium,leaf_blight
cotton,29.128298434062497,86.14345073385257,224.12616557926782,50.14193428744916,flowering,0,74.8,high,bacterial_wilt
sugarcane,26.61505644068531,29.74255286721582,209.2047075138693,9.845017296819583,flowering,0,60.7,medium,rust
banana,27.313903249219955,45.752702075331214,188.61724886846352,43.80567500196349,seedling,1,83.8,high,bacterial_wilt
kidneybeans,18.597798388238843,85.0965027975984,84.71771961852687,40.44622468001752,vegetative,1,63.1,medium,leaf_blight
lentil,19.736134575901445,42.96637351094616,167.32597805979677,15.978753900416292,maturity,0,43.4,medium,powdery_mildew
watermelon,21.607402866185197,45.528991641146106,1.0369092952761338,87.0933919286849,maturity,0,32.6,low,none_significant
orange,21.50745244894419,53.60935083908812,255.44609011096904,49.23848781735891,maturity,0,68.6,high,bacterial_wilt
cotton,26.53373248766263,46.19190419656415,278.8730975038715,32.48331963068196,flowering,0,64.2,medium,leaf_blight
banana,27.897847482946542,97.8420310807027,167.23291403645499,84.88573182229636,maturity,0,81.9,high,bacterial_wilt
wheat,14.994246604528099,35.75436697921119,114.92483362536933,8.19755327101884,maturity,0,34.2,low,none_significant
maize,25.95957493794012,90.86405393788982,186.66441459321848,40.665833605085496,maturity,0,80.5,high,root_rot
orange,24.566248054964376,66.38472255794525,120.36190877924396,78.64515757695456,vegetative,0,64.8,medium,powdery_mildew
sugarcane,20.97666811703018,39.37969988833469,27.4901519630639,69.00307019724173,seedling,0,40.2,medium,powdery_mildew
coffee,24.906759628709196,83.28960940465714,147.45330726570756,7.299448904300455,flowering,1,80.1,high,downy_mildew
coconut,26.60909018065844,53.0087392517046,198.8813612264318,87.25833781445482,seedling,0,67.5,high,root_rot
coffee,22.644514688337708,66.29025007422894,82.27578530593314,26.469425200565386,seedling,0,57.9,medium,powdery_mildew
wheat,20.095173964139008,73.81911388867624,153.6885055056768,16.491290761204933,flowering,0,71.7,high,downy_mildew
rice,25.311882170579715,66.73107821212945,175.47577913647012,10.777327841939833,maturity,0,66.5,high,bacterial_wilt
banana,29.012253758672507,82.92134740412136,182.99302202349534,68.42207149145241,seedling,0,86.3,high,downy_mildew
mango,26.62041184054705,20.883898495872522,161.3752438872693,37.77660685365108,flowering,0,50.8,medium,powdery_mildew
orange,17.013894956322957,26.39129725994887,17.007212455458,36.05289346450111,maturity,0,19.3,low,none_significant
kidneybeans,13.374250831824584,30.683103984970643,58.399906449797214,83.25668204203338,maturity,1,36.8,low,none_significant
coconut,25.69536996547026,66.27805340320285,235.1736811109778,64.16987003312121,seedling,0,59.0,medium,rust
banana,25.26878864382453,49.12438790679165,167.88627488536017,25.17779284171468,maturity,0,56.5,medium,powdery_mildew
coffee,20.531472378504684,41.000903924489634,276.3429787234593,33.99299132301113,flowering,0,60.1,medium,rust
chickpea,17.923195376324138,87.90018521197149,150.36927067733487,42.78157377879802,maturity,0,56.6,medium,leaf_blight
mango,31.619575518373406,76.86931617064057,183.1949148744221,17.587370042719932,seedling,0,60.9,medium,leaf_blight
grapes,14.265797584651049,57.90487064729005,277.32102855147707,89.33919973552852,flowering,0,66.9,high,bacterial_wilt
kidneybeans,13.340894783651514,48.40025143301125,67.46669111708623,47.364956211774576,vegetative,0,36.0,low,none_significant
chickpea,21.655931199267393,63.3698779054953,209.12104206865777,20.74451548787551,flowering,0,61.0,medium,rust
banana,28.60059690375298,43.514593985026586,95.10557003158931,45.5375029115726,flowering,0,51.3,medium,powdery_mildew
chickpea,18.265387771962075,28.357772359464192,123.10820553761287,15.158782535413648,seedling,0,20.9,low,none_significant
rice,24.629396135682654,25.109488142792653,174.9405742101916,49.80910277592001,flowering,1,65.6,high,blast
rice,24.073629306516935,83.69379345965632,29.424048502861943,88.98502446094655,vegetative,0,68.3,high,downy_mildew
kidneybeans,16.218373189216535,87.18639946189205,185.00147438088706,25.158006028186634,seedling,1,74.7,high,root_rot
grapes,23.548145410425455,79.18179600827482,38.095906411183975,9.558574568047074,vegetative,0,46.4,medium,powdery_mildew
wheat,12.126660409034757,84.27613067770463,8.64664420808946,35.25476455915097,maturity,0,44.9,medium,leaf_blight
maize,20.64422099222059,38.23120071100067,129.9311222308325,40.64453640528257,maturity,0,53.0,medium,rust
sugarcane,28.626735131902066,34.21559371434561,172.31843143094474,70.55718031009467,vegetative,1,62.6,medium,rust
watermelon,27.96833755460488,78.97019055128142,157.37966902026926,7.706159285924392,flowering,1,84.3,high,blast
banana,30.945046875773457,28.942779504449927,16.53987764345152,77.30653301538896,maturity,0,34.7,low,none_significant
sugarcane,20.183171884601165,80.70153177079601,267.8677670337289,49.647589286697986,vegetative,0,68.7,high,bacterial_wilt
grapes,31.000863190734705,36.58082984265447,202.01706920800322,73.09935771007139,maturity,0,68.2,high,bacterial_wilt
coconut,26.229895594001604,68.66765509221773,13.597234645625711,6.062305483159941,flowering,0,45.2,medium,leaf_blight
wheat,14.291365784693724,75.55970661829477,192.39902921580796,84.76780997235844,flowering,0,77.0,high,root_rot
grapes,23.070565180049,61.136467906064254,28.44791793470979,42.23979664555283,seedling,0,41.5,medium,rust
wheat,21.646763752573197,46.96374716772362,40.66045737360474,36.604802541882506,vegetative,0,43.3,medium,rust
wheat,10.529500677956364,61.23830283209496,130.7595552051588,76.6540361158991,flowering,0,51.5,medium,powdery_mildew
banana,24.15321520990763,90.8599804649248,6.315799040784508,68.00408519696995,vegetative,1,73.6,high,bacterial_wilt
kidneybeans,18.35862822477144,42.168329047668365,274.1820618073304,8.90032975520776,vegetative,0,48.8,medium,powdery_mildew
grapes,19.974030007525577,24.66356654526127,273.14895798892917,51.94285896423249,vegetative,0,45.8,medium,powdery_mildew
watermelon,22.089620415459887,98.33026112306996,67.80002466814246,80.97925957044903,maturity,0,72.9,high,root_rot
maize,23.578507873123527,53.82273689526862,275.43068630544394,24.3072599031446,seedling,0,54.7,medium,leaf_blight
wheat,9.225872047231606,97.03043144920814,57.91181642623311,14.064643374393908,maturity,0,49.6,medium,leaf_blight
coconut,23.01064820737894,45.50806018954787,2.834991320259128,78.53501790780045,seedling,1,55.8,medium,powdery_mildew
coffee,26.241124894749415,22.143340640631717,176.93667793007472,69.9457960269627,vegetative,0,56.0,medium,powdery_mildew
grapes,23.635715887667736,80.3935127740999,59.70266008073287,68.57127725621268,vegetative,1,76.7,high,blast
banana,31.187491768497814,68.03640574652945,264.2539532204836,84.77084131371262,maturity,1,85.9,high,bacterial_wilt
maize,23.14412091696324,76.94456113167772,18.227007962877696,27.076488069428763,maturity,1,58.8,medium,rust
banana,28.772467118712115,85.5996876454383,241.9850038052469,11.586223495470321,maturity,1,89.7,high,downy_mildew
wheat,16.30254401495051,47.391901344187815,111.15968787043758,14.258954202046358,vegetative,1,34.8,low,none_significant
maize,23.66866091919689,26.979988367715553,129.33945343660116,18.712762497910294,vegetative,0,32.6,low,none_significant
chickpea,20.142318029430452,25.72635888647283,105.11083164733351,8.529863263135923,vegetative,0,29.7,low,none_significant
banana,27.058496081766176,94.18483148003665,58.42941640723581,70.77258475918693,seedling,0,72.8,high,blast
sugarcane,24.07774848267025,70.94186176019906,43.70199511785954,77.06100054595179,seedling,0,53.6,medium,powdery_mildew
lentil,27.69122352928721,56.26761331166776,189.70245381758812,42.21125800919173,vegetative,0,63.3,medium,powdery_mildew
wheat,17.690488024791996,78.59107786249783,20.466290428535306,8.393358492795265,vegetative,0,31.9,low,none_significant
grapes,21.41673384404389,36.65539010736264,12.612365894082789,52.91661290760838,vegetative,1,55.4,medium,powdery_mildew
sugarcane,28.231353265508805,72.84966467488579,168.9396231845105,57.203193369182465,maturity,0,62.3,medium,leaf_blight
kidneybeans,19.383701532769052,64.75943499817261,131.22966943313804,23.992393963756996,maturity,0,48.7,medium,leaf_blight
wheat,18.29138470282247,44.32834365299236,282.39446828612444,57.36417806957677,seedling,0,66.5,high,downy_mildew
cotton,23.47038778859852,95.31725707688663,206.9689593974412,52.27111757584584,flowering,0,76.1,high,root_rot
coconut,26.880650872887966,30.916601421898726,255.20429466992772,5.112332251163377,seedling,0,36.6,low,none_significant
orange,16.07474362383516,85.68495713178086,199.0191026675677,67.01984450366852,vegetative,1,79.6,high,downy_mildew
sugarcane,25.211356103840945,39.044247095292455,280.38535015137677,73.45840776280147,flowering,0,54.6,medium,powdery_mildew
lentil,22.02567335424742,77.13299911986124,194.32145262222625,15.875601202189383,maturity,0,67.3,high,blast
coffee,23.155603974721,89.68773663228768,91.8188109602741,37.961786960062184,seedling,0,68.2,high,bacterial_wilt
coffee,24.368155386556666,61.737595934575886,197.4465322079719,90.85147520102277,maturity,0,69.1,high,root_rot
wheat,25.214841928176178,28.839713196384693,147.55047023869446,71.4712826295153,vegetative,0,47.6,medium,leaf_blight
kidneybeans,19.76510061955755,22.723040044536642,187.1524265328213,52.41664000641079,maturity,0,44.1,medium,rust
sugarcane,25.585799202802672,73.66506156144638,15.403607469556412,20.528956778511077,vegetative,0,49.3,medium,powdery_mildew
wheat,19.736808405684265,87.98967832675922,178.48135647748,88.64572686757712,vegetative,0,67.2,high,downy_mildew
wheat,22.797498045205483,33.76064090014174,20.312396221088846,68.31042229400188,maturity,0,39.4,low,none_significant
cotton,26.952545263810965,91.48171187754531,246.9250479241406,32.338343841617586,flowering,1,92.1,high,blast
cotton,26.65073013860183,67.8664149430232,79.99264977762294,38.725724328428356,maturity,0,50.1,medium,rust
watermelon,21.517189869349053,99.7818505402565,104.56685666753249,90.62991190633343,vegetative,0,74.5,high,downy_mildew
mango,33.09706192130557,34.97893902599004,285.94642149254355,94.87066815142505,flowering,0,58.9,medium,leaf_blight
cotton,24.1038245142337,68.59928620565496,120.08337283748041,39.02612796075914,maturity,1,66.8,high,root_rot
lentil,23.000397074315057,39.66980746779372,120.57001770429204,10.02170750114362,vegetative,0,43.0,medium,rust
cotton,23.34814437740946,26.633118256587878,201.20006254623033,63.803304088431645,maturity,0,53.2,medium,rust
watermelon,20.387054145076693,29.989175556430155,103.42953104197342,91.88114609189752,maturity,0,45.2,medium,rust
coconut,27.62626890704776,31.93990410559371,167.58585612143494,6.2471721384654275,maturity,0,56.9,medium,powdery_mildew
banana,26.853836414118216,61.01641612219684,283.4861894915833,40.82802572016451,flowering,1,70.6,high,root_rot
kidneybeans,19.347220639194536,86.4249941677656,212.74719048770828,73.41162126772934,seedling,1,87.1,high,bacterial_wilt
watermelon,25.187380373212886,48.759534059191026,165.63999883095295,67.14613283518688,flowering,1,78.8,high,bacterial_wilt
mango,29.113172370186028,25.217823166852142,6.4303615733837916,47.89255246495756,maturity,0,36.8,low,none_significant
coffee,24.754831059244236,91.30197673347935,29.77809255788939,49.072151115629026,maturity,1,72.5,high,root_rot
chickpea,25.12961331174679,32.63185627631694,231.08255453110155,31.687989192297497,vegetative,0,53.0,medium,rust
sugarcane,26.209152281069215,48.56134892769711,10.13707087573078,46.63124315317243,seedling,0,37.0,low,none_significant
maize,21.79450889828133,31.717615426148384,184.94856667887797,42.15185157854625,maturity,0,50.2,medium,powdery_mildew
watermelon,21.77250197739751,27.550589403948056,202.64193398133386,30.43926926934333,vegetative,0,50.0,medium,leaf_blight
wheat,7.44923549645301,51.68058937929959,10.285681429300485,76.05881279619175,maturity,0,41.8,medium,rust
watermelon,24.275350201049243,79.08508624397186,189.87375925121972,33.323956387329076,vegetative,0,67.7,high,bacterial_wilt
mango,27.9744594771877,30.251264273446743,106.51387735529836,72.01837984663578,vegetative,1,66.8,high,blast
chickpea,20.5809901414618,48.7372480491328,290.10851592083577,56.061506308998474,maturity,0,68.4,high,blast
cotton,20.907653098274917,30.284934425530956,256.5968195103147,91.31654887829862,seedling,0,67.4,high,bacterial_wilt
kidneybeans,21.56391620707376,69.8125925760836,41.78963637218054,90.32168048527902,seedling,0,63.4,medium,powdery_mildew
sugarcane,31.975536099594404,58.080337979170466,296.1241887835651,10.595684694857404,flowering,0,63.5,medium,leaf_blight
coffee,24.169381174255086,40.87928417998859,49.382192726614235,29.15109711830723,vegetative,0,37.6,low,none_significant
maize,20.47414212734378,32.88112818108367,0.38043613251089736,91.1644768851637,seedling,1,48.8,medium,leaf_blight
orange,17.478686991104695,79.279529508037,177.6669111310221,57.62443360719539,flowering,0,67.7,high,root_rot
wheat,21.302326509669083,99.16521136171635,2.9934202067484206,28.21116413361714,seedling,1,72.3,high,root_rot
watermelon,20.5899720602689,27.668417721032448,202.52816966446676,62.70680928107339,vegetative,0,60.8,medium,leaf_blight
banana,28.70673378954845,56.95141955000536,206.160319445344,33.9700579371567,flowering,0,54.6,medium,powdery_mildew
mango,26.886944463545483,53.28597125176184,229.2367825432724,87.59404445848845,vegetative,0,74.6,high,bacterial_wilt
wheat,20.228799454751123,66.17763820880245,124.19972013974345,82.77776307482,vegetative,0,62.9,medium,leaf_blight
kidneybeans,17.944248485451883,47.48801588154441,205.19055631891752,25.775549218414056,vegetative,0,43.0,medium,powdery_mildew
rice,24.361615432280182,28.05400444277638,129.49587565545423,55.72644573340587,vegetative,0,43.0,medium,powdery_mildew
sugarcane,30.082404971999864,68.82576884923014,282.6796774852792,52.194463728349966,seedling,0,75.2,high,root_rot
wheat,21.701301934334403,90.20761073274866,213.67773081186058,12.945517913518243,vegetative,0,81.7,high,downy_mildew
rice,27.268985787342253,74.42295472568853,94.4745710914518,10.596544098741262,vegetative,1,94.5,high,root_rot
lentil,27.992579944409798,94.89940005361245,218.1961519711688,35.373541673568624,flowering,0,74.5,high,downy_mildew
chickpea,18.34584421786243,56.47561119214086,98.77664082128716,13.575235415177714,maturity,0,38.9,low,none_significant
orange,24.014849004900164,98.31925295799097,76.15168950848961,26.19520025538254,maturity,0,69.0,high,downy_mildew
lentil,25.718324524343117,20.40025602713807,216.47479199293053,34.29199100608345,seedling,0,64.8,medium,powdery_mildew
kidneybeans,19.601694483402134,38.900394164967686,254.91622797774392,58.58288843311214,maturity,0,48.6,medium,powdery_mildew
kidneybeans,14.208648923659386,62.786568372369445,298.51858548226267,66.5530761573363,seedling,0,55.2,medium,leaf_blight
rice,24.251286601791357,61.84026347462492,2.715936813059827,23.890427817580633,vegetative,0,43.7,medium,powdery_mildew
kidneybeans,17.147669102399036,67.10698592361277,98.09015152852538,12.929961980389223,vegetative,1,42.2,medium,rust
rice,18.747222251977753,41.252472248453756,78.72031942868047,32.09299946475684,vegetative,1,43.1,medium,rust
banana,29.407778672647368,46.805255924435855,97.69883090109394,82.633972204968,vegetative,0,53.5,medium,powdery_mildew
coconut,25.18055771788727,26.134202626071527,110.4426003836595,93.36598258784186,flowering,0,50.7,medium,leaf_blight
coconut,23.99880300529117,74.24627337362224,259.2090412627051,65.35023592951264,maturity,0,73.5,high,root_rot
kidneybeans,17.3367876070709,84.15115010679968,51.07517615314461,39.119632789418716,seedling,0,32.8,low,none_significant
chickpea,17.405539593731593,51.09677363590712,15.009046520023105,51.84392883508853,flowering,0,35.2,low,none_significant
orange,22.633062192792327,65.46895286574262,150.70284029616602,83.67478846231704,maturity,0,70.7,high,downy_mildew
watermelon,26.249234628507935,42.91460360448909,170.6795678760622,80.07549916582192,seedling,0,53.3,medium,rust
rice,29.77552553060756,43.64336193289974,38.8999959016702,79.95816899953378,maturity,0,54.3,medium,rust
rice,24.33686545500483,98.95380755747448,97.18565889922547,48.179080741206434,maturity,0,66.4,high,bacterial_wilt
maize,22.078155643644948,93.7224962485655,154.6303954247614,34.317004903844754,maturity,0,61.8,medium,powdery_mildew
chickpea,18.88013886807988,74.88992708169327,117.50519100826222,77.5890830891169,flowering,0,50.6,medium,leaf_blight
chickpea,19.19167133801056,93.45922469542106,247.0239048446142,92.49952056813167,vegetative,1,89.7,high,downy_mildew
rice,26.025712156927987,89.18938268380357,299.09213092172365,72.09680963786366,flowering,1,92.5,high,downy_mildew
maize,19.74256475908277,78.59976364189637,181.51164508743733,53.62935059769024,vegetative,0,67.8,high,bacterial_wilt
cotton,35.40207860693823,26.829668043392267,33.501557031334706,43.91133067288124,flowering,0,23.2,low,none_significant
banana,24.42427055552684,20.888935616414777,219.68065504774685,58.94080399926458,seedling,0,68.7,high,downy_mildew
banana,25.81896119710433,35.14968737553923,79.4419649744833,34.56760887268317,seedling,1,61.0,medium,rust
sugarcane,32.09325688537811,67.40874824237724,48.55756597746696,56.76865489542826,maturity,0,53.5,medium,rust
sugarcane,26.14681626116498,32.89550285517143,151.94631701218327,33.47318559456792,maturity,0,49.6,medium,leaf_blight
coconut,24.672161015465747,63.441208445334894,145.14056414387755,17.111959639688358,vegetative,0,62.5,medium,rust
lentil,20.981272411203303,27.269255816323152,239.07782035282176,35.58463851174582,vegetative,0,50.5,medium,leaf_blight
banana,26.137637872396436,52.48060291611261,78.19365056985706,20.182410321876844,flowering,1,63.8,medium,powdery_mildew
grapes,23.76963413811122,36.44982083245427,38.40540427340069,28.423174066318122,vegetative,0,45.1,medium,rust
lentil,24.137494489108295,52.56617210921525,45.10877529981926,76.19901754110842,seedling,1,66.2,high,root_rot
sugarcane,26.22452636856375,58.70469957525395,31.209521872278877,89.9537710153611,flowering,0,52.2,medium,rust
mango,29.969811354808304,52.14576903470346,259.177848801321,94.08110663831658,seedling,0,74.5,high,bacterial_wilt
kidneybeans,16.002364161391352,59.35589800035977,295.1386232085781,84.8204575361681,maturity,0,70.0,high,bacterial_wilt
rice,25.20076786359736,63.60955007824359,161.46070080157676,53.384116978415484,vegetative,0,69.4,high,downy_mildew
chickpea,16.922091765591073,57.443749008414756,140.8104572905131,92.9072782011356,flowering,0,57.6,medium,rust
mango,37.75337721512328,33.86759994176099,43.611609618272965,89.52820876997197,seedling,0,23.3,low,none_significant
orange,20.36544371009317,25.111454804175885,118.44058883167253,68.65542470381445,maturity,0,58.0,medium,powdery_mildew
banana,26.469277514931644,49.96153012623264,24.88930408387553,19.20313701583253,vegetative,1,48.0,medium,rust
cotton,23.482629304079516,21.741769650286685,170.85795205468855,47.21332688543373,vegetative,0,51.0,medium,powdery_mildew
coconut,27.77671703783679,29.039598405009663,115.75026089351486,75.08937689481547,flowering,0,54.2,medium,rust
wheat,19.624730022996847,42.228764898937634,116.68409013651822,54.90067314641573,vegetative,0,38.9,low,none_significant
mango,28.0001683173199,96.85148949571831,83.60645405612875,45.835947532788836,flowering,0,73.5,high,downy_mildew
orange,20.830566832411066,93.78882550833667,44.56764817535246,77.31747508017435,maturity,0,77.2,high,blast
watermelon,23.85433307118814,31.516678695556593,188.7271212006373,48.916201133167895,flowering,0,60.5,medium,leaf_blight
lentil,27.27220425592955,59.61481046773316,246.77580591892502,82.62979967413027,vegetative,0,63.2,medium,powdery_mildew
coffee,25.132320763748407,23.083707293695603,149.17677286128742,22.482293516201253,flowering,0,55.4,medium,powdery_mildew
watermelon,29.10532970233953,58.76236376606414,199.01949819184253,85.866060647533,flowering,1,93.9,high,downy_mildew
watermelon,26.378524440379046,88.19286449559364,15.851487811028298,77.89265732707143,seedling,0,55.4,medium,powdery_mildew
watermelon,27.82257990982471,31.686705105516282,185.0939599858148,91.08720209305234,flowering,0,67.7,high,blast
cotton,27.148045545949554,81.44927887726072,76.16393643263163,91.98135672173872,seedling,0,56.5,medium,rust
sugarcane,20.72856209443867,73.41909068618958,175.74118941812372,42.52998446667354,vegetative,0,70.1,high,blast
sugarcane,22.12548413552726,29.645116122875645,21.608769157304188,78.34193843430361,maturity,0,38.8,low,none_significant
mango,32.358717932624494,90.45776873512548,103.1392273018186,21.839131053071068,flowering,1,59.1,medium,leaf_blight
coffee,22.577910148867037,88.97113494438338,281.5113617077591,45.28201085688348,vegetative,0,74.9,high,blast
coffee,25.678492458399468,65.51003319598357,77.21580962359083,23.876833352873568,vegetative,1,56.4,medium,rust
coconut,25.076429082961056,25.59923446949285,178.5033999725893,93.69913706160717,vegetative,0,70.4,high,root_rot
grapes,18.372088642028597,43.81368728731414,275.43383207397125,63.819819006995196,vegetative,1,67.6,high,blast
chickpea,20.965398624471828,81.26099512612195,128.79273738841644,49.99993453071883,maturity,0,66.5,high,blast
grapes,22.644745863629126,77.33502962329183,255.5804451145052,83.67560941338209,seedling,0,82.7,high,bacterial_wilt
banana,26.619929936339112,85.3873329701487,240.78951481943417,50.749772639695344,maturity,0,70.9,high,bacterial_wilt
maize,28.492922045706717,25.500445217984613,284.7417232129454,52.58116801165614,vegetative,0,41.9,medium,leaf_blight
maize,22.178849288322947,67.88907232252002,130.22895762828622,30.859721855552376,flowering,0,52.5,medium,leaf_blight
orange,20.42717679942237,83.47505796835787,44.546421080233145,76.59160971143137,flowering,0,58.0,medium,leaf_blight
maize,28.87662399420323,77.71668653399487,52.57599185515724,17.378567799569318,seedling,0,52.5,medium,rust
lentil,25.070421629537485,79.67395294292338,59.65981317383092,12.225380882332733,seedling,0,43.8,medium,rust
cotton,25.979023756977103,66.19967204717368,111.7916053607075,13.432819838408875,vegetative,0,58.8,medium,leaf_blight
orange,19.102449632452483,84.9799210043329,0.6524306355042975,72.41066338939211,flowering,0,46.6,medium,powdery_mildew
coconut,23.85902770170145,68.38283544584873,91.38077104170105,85.44261501323652,seedling,0,63.8,medium,leaf_blight
sugarcane,34.56314114750747,66.50284464668184,173.70544924403802,15.806640266977645,seedling,0,56.0,medium,rust
sugarcane,29.874971216428687,80.45307940551733,179.59067272249214,23.91022452981006,maturity,0,74.9,high,root_rot
wheat,13.40883615565063,42.64149739522681,41.245678731368265,61.589997007500834,maturity,0,32.9,low,none_significant
cotton,28.227452800862665,46.56996186640072,100.53448910972483,59.93238773736309,flowering,0,48.3,medium,rust
watermelon,24.803319494486253,80.30663430851104,152.0230607563485,83.64329369375014,flowering,1,86.6,high,bacterial_wilt
grapes,24.60135365188335,22.216262708528234,150.67273289546222,15.750297008198647,flowering,0,45.3,medium,leaf_blight
coffee,17.218554041533935,82.68421419975668,144.0763381287685,93.70771864162653,seedling,0,71.2,high,blast
watermelon,28.406168281139593,57.33927812828413,171.4029060022695,77.71670118369818,maturity,1,70.2,high,bacterial_wilt
wheat,14.471438401254987,88.7823212389691,50.50755206713099,70.03755484525904,vegetative,0,59.5,medium,leaf_blight
coconut,25.097942615377395,58.296046470795645,214.2562064181106,41.52607843505447,maturity,0,72.7,high,downy_mildew
rice,25.712048412398794,83.11012010357436,217.07419641630295,56.22113524060746,flowering,0,71.4,high,root_rot
mango,29.506465496618784,73.97793163191379,64.42244246093557,18.932584665959972,vegetative,0,46.0,medium,rust
mango,33.582989769588465,94.83914296248787,245.67489474901396,70.95191878026938,maturity,0,75.7,high,bacterial_wilt
lentil,23.576188733321146,76.30004486066512,262.48802731333046,54.69486524590281,maturity,0,73.5,high,bacterial_wilt
grapes,25.088197871023098,23.125360680291518,102.98469560314312,57.3910426129646,seedling,0,36.2,low,none_significant
coffee,23.552051818455976,58.21032993565851,262.3277111626491,12.067670517566604,seedling,0,58.4,medium,powdery_mildew
maize,20.16501384312026,68.49801717726044,277.0481249213444,76.51956717145477,flowering,0,74.0,high,blast
mango,30.786156625903033,54.326420388668936,284.2862278806202,46.73576954226925,vegetative,0,62.3,medium,rust
sugarcane,28.02676271046876,59.98874008249784,164.39933899376842,15.405235156621234,vegetative,0,68.8,high,bacterial_wilt
orange,22.118790217804623,52.80073879548884,257.5156335826596,94.84960976592684,seedling,0,80.2,high,blast
