crop,area_hectare,N,P,K,temperature,humidity,ph,rainfall,yield_per_hectare,total_yield
grapes,12.038740968454139,15.643854568043992,107.01127392537006,174.60829275237722,20.340398526026494,80.82525250440085,5.632497390806161,69.41244720119472,8.455,101.783
orange,8.031851770947569,19.115191244273888,21.1407115551668,13.41842758400627,18.48992310550365,97.1208719444005,6.858735172647016,125.19774650299965,11.02,88.513
maize,7.751784476117567,94.69174682420008,48.295255869820394,23.00202669691684,25.928662992998632,78.8284537614556,6.401345356198173,72.97307168301265,3.849,29.839
rice,11.346067661407966,84.01067104567936,56.95191211485342,31.081675426383008,23.728874954947976,91.27032422806242,5.413060045214286,217.85222211188923,3.816,43.297
maize,5.636445554163657,60.27584876694891,61.644758516465,21.861522363580967,25.57650346355948,70.05793848467808,6.899688297824519,95.02567240540318,3.911,22.042
cotton,1.701446960971835,137.80309381891144,42.108373664175794,51.28202616265546,28.238372955159544,79.20441315669464,7.230027638432822,91.43628426935187,1.979,3.367
chickpea,11.198724450883274,38.37231511165677,69.30775777708953,79.91279324786967,20.03769743882251,24.868054483271383,6.848811734174929,74.66945491645866,1.421,15.909
grapes,18.94381971478046,18.050223503202858,113.3502663683032,221.77334624088763,23.062503876307574,85.07295009580436,5.635141983864071,72.61636256822625,9.061,171.654
orange,8.784203409209516,30.279427087081807,15.953759260503936,0.0,26.3770618545357,93.9928086347983,6.106978429332093,118.56740361668685,10.808,94.94
cotton,2.9444722479367695,140.18723955803048,48.75637128389235,54.724733755940086,29.55730162716372,72.1927232378977,7.060620910334141,88.0225546397334,2.082,6.131
chickpea,9.780607538758188,41.53729467142979,81.17247805317999,91.37856615616514,18.231368729112766,18.6931073088718,6.859427980191296,75.95100766107801,1.386,13.556
mango,3.352818190608354,22.48292056131982,30.755904471759695,29.05328298605022,32.76699025504428,39.83556504271375,6.104723915621968,115.00674210390898,8.168,27.387
maize,9.754516994254939,93.10774052568485,38.02845602346388,10.81980362463419,18.219888571693357,54.530676104603636,6.850921062356091,102.17722283343808,3.521,34.348
wheat,19.305820475008748,104.52956837913877,39.47772590625836,33.72700685085082,23.443132394604707,44.513753035667605,7.640709152605745,112.52075051649258,3.039,58.662
banana,17.556608762201915,107.1676685388683,94.42930421171397,168.0765195669358,26.974475182982406,78.81644775914036,6.124957711425221,198.22127985127509,34.649,608.322
watermelon,9.982059723519685,102.45957345132481,14.460216862240731,40.41024745585059,22.63241984770352,83.49615825388584,6.411643794448937,37.71733574122766,17.221,171.896
mango,2.662487343265008,10.642155790155496,24.12200709452545,53.12407039786384,32.50174682210117,54.43114410989254,6.234775684062365,82.87891395845656,9.483,25.249
coffee,11.908561859258475,110.99072146641086,17.381405815545957,23.78624336672405,25.38795555340162,65.37246838245778,6.406573934276532,139.48305245089944,0.914,10.887
wheat,13.603236795042072,94.07235517781096,52.985217613487436,49.95696805434655,9.11841245422352,59.98401697041461,6.755539335522608,85.5144456219767,3.138,42.682
maize,3.2243404944124836,81.1338039560817,56.00050670523663,14.727213425385019,25.398745544464973,64.4006862075736,5.960452795938835,129.7001507302587,3.694,11.911
orange,1.4185009388582739,13.699024279153445,18.531359084648155,10.632682059039901,23.388965417153663,88.72171756862468,6.622399051435777,107.03508150850392,11.042,15.663
wheat,18.56087160763555,119.69033637151946,48.87878979600573,36.29349172279495,16.214497946631163,52.272080352887286,6.368185792027785,65.55731884861046,2.939,54.547
maize,15.620518846915237,67.99986845335164,59.80437377897345,19.963632624750492,17.975440927069073,62.17808482332216,5.901704755549197,79.3590622412546,3.77,58.89
sugarcane,13.533700777162856,142.8568388506395,65.2579614814592,68.43358717939789,23.78644632228532,67.41190447934095,6.408193400529842,190.67918469093556,71.157,963.017
sugarcane,15.329444472944743,115.58607357206543,65.62663310294155,66.51909632604381,28.05918495735463,76.18110851524098,5.942569894681979,139.53320028664191,60.546,928.131
sugarcane,16.864933920804432,118.23586166894383,66.31518646429333,66.0519172494089,29.452413931282834,76.27277394326298,6.223138641445255,172.4198668864358,63.632,1073.145
kidneybeans,0.8375738424678796,12.517304729779728,55.89206260467947,20.330348440201522,15.989276281383372,16.375881620100976,5.671944998058296,102.91154532450484,1.274,1.067
chickpea,16.24136963472045,33.473820475066674,65.69813581508052,74.84305862991347,18.906054981571305,15.41201029144846,7.463020744071322,50.5855175906908,1.536,24.952
coffee,11.001671806993514,126.48604717736956,20.062268455751163,16.62690774846284,23.843389434387266,71.08222342369817,6.272064598873894,147.95280284592803,0.888,9.775
chickpea,2.244851749084586,48.99188116910222,78.54042887299289,79.30772664720027,19.75129856918263,13.737277788883002,7.55075508858061,47.08909279963029,1.673,3.756
mango,3.801291053780532,14.160044765040372,29.46295756513875,25.45719212273265,27.66080522683413,45.508070098410485,5.480073232212709,80.95116799056015,7.237,27.511
mango,7.929609112931474,30.04216857539517,43.687826822209544,29.029771741083206,31.00464715509902,54.842496231195035,6.791881428609362,70.42564155006137,8.922,70.751
banana,6.74502851316404,99.57148934048793,76.91938068170342,217.1361540392051,27.309477950709784,81.89805019795239,5.7469352729144,123.31684730790924,31.162,210.189
orange,11.607339113279998,25.525552876688828,17.649910559329427,11.119630897397265,26.659070625493204,100.0,7.256154966248981,123.53391651634217,9.851,114.339
cotton,2.241310376941656,91.31473089829926,44.37052322309852,60.74289723956439,27.563464947358053,68.92028935592734,7.038587354710269,105.73946600995612,1.908,4.277
maize,10.604194458595956,73.31789138831452,46.02660466422696,20.863024364909382,26.241464795263738,64.54047210794488,6.409264936216097,63.03754157232487,3.973,42.133
kidneybeans,4.831332435513347,15.888009056534763,60.68374261224393,17.37118445193498,12.80901476075037,13.71624063774164,6.106057041840233,120.63588080246751,1.358,6.561
wheat,15.20180319084443,87.21032248967998,43.357306724044236,36.37006334179356,17.5726910563016,65.96375717925062,7.182240724123625,94.42009007468191,2.9,44.088
wheat,1.068692972226148,105.65483906148535,35.456675697375076,40.69582488114347,15.530218927993921,58.328789407068264,7.067915474356505,82.97877867546302,3.01,3.217
cotton,11.874383652216434,117.42711598992355,61.869634893651664,66.09672267165591,26.064035353015917,71.04188415500616,6.7667808829199,92.26597227721156,1.879,22.312
coffee,1.7496618588629085,107.83854548674175,18.339596699803057,20.67379869171137,23.980912345555577,52.135805021062616,7.184424277518169,176.81093199625226,0.99,1.732
orange,18.282687394310024,21.460455014504948,35.38283677526553,8.604124035455628,25.828985553981074,92.3625348703622,7.469517324581076,61.70282894962703,12.197,222.997
rice,14.232082167253408,71.80061488805141,49.54319621702524,43.70260836916739,25.598780208280576,86.89892670606464,5.937477058881873,176.21763059765726,3.366,47.906
coffee,18.243221161579037,105.95643035665282,24.461530333923747,33.810049517499394,23.409487874421945,69.16877808971296,6.715640553971859,260.4752851794663,0.8,14.588
mango,0.6858136851264912,17.76309128811794,22.539476626451247,29.919208466134265,31.974058033091634,60.56720165313429,5.413858365201984,139.06960818741427,7.089,4.862
kidneybeans,12.510746830874297,11.13332134851151,64.67309680844171,16.265958059975837,20.68377781812533,12.849158954589909,5.7704770168799655,94.31526365513767,1.327,16.603
chickpea,7.985256824660695,46.65700490672299,81.31323419561157,77.13645800115651,21.491442728874954,19.55081239132875,7.516667660428052,64.63578590242699,1.445,11.542
rice,9.253883382579065,93.49154328426239,45.22083917470967,34.63057354364657,26.65577388026941,79.36919822987208,5.864989801810906,185.3859274853164,3.573,33.063
maize,8.769030307532145,95.056269291579,61.68399342050404,27.20277016090115,25.413171074112967,61.27521800888818,6.9942494542589655,90.38509986228627,4.192,36.757
wheat,8.091044989415305,104.43202538907774,46.75456681644008,49.828695192012745,19.181144854404607,55.605263709598944,6.904054463649269,89.658118619234,3.11,25.167
maize,12.076263181321982,91.41124249221292,59.2371686184175,18.02781915617353,15.417926112551777,59.38169670895555,6.212335079000137,38.77019958456741,3.602,43.503
rice,13.146930255426485,101.03143909447314,49.428777172634405,45.67854898609011,29.80258688875527,80.263537378011,5.781234036064862,290.7338956636112,3.29,43.256
wheat,11.736381254550746,90.34267750655717,47.127589354252315,54.90612309641217,15.321039471443962,76.53259770438572,7.296769566939655,91.64230574768645,2.496,29.294
chickpea,10.342185388242829,27.834660740544287,67.6302332156559,79.57707127487356,19.93660136990061,15.612411111177591,7.1558642546085816,78.12365090413547,1.555,16.079
coconut,10.434567440183917,19.798813293909436,5.911102046049876,28.021310558229917,26.84316178485516,93.04805061932157,5.825695273786745,188.67294049573437,5.797,60.49
maize,16.399350052982964,61.696890738647106,58.02856974774987,29.418778043754433,15.483284113181053,68.52349201023067,6.955151954579511,68.43969335417971,3.903,64.004
coffee,13.089334366220463,126.59113937588116,11.176919107217223,20.04725344214077,22.30915481485313,57.42484132284008,6.8059085250348215,168.55762841656406,1.089,14.26
orange,16.98493112623208,10.99294303753,13.24210472526497,8.882973087912324,18.001617767097663,90.91313294384568,6.8694604211459005,112.17766466402932,11.18,189.888
watermelon,12.175925821824007,89.01608418669502,24.08262333312417,53.23660838580206,22.802203182688576,79.07757219962083,6.29332417539727,50.01157936841776,15.663,190.706
watermelon,11.983626396853337,113.15013887749754,14.32746720843525,38.57933231340328,27.855871924989565,88.32307404690759,6.210031263212379,38.47443027430138,15.882,190.328
sugarcane,17.811205861332557,150.85879090724293,56.49788740579481,56.38566024361212,28.08772799157883,78.89596665313148,6.684588505805838,185.65896922859056,62.407,1111.538
kidneybeans,4.391084547301549,30.43131640059838,61.76170443316343,6.25845326341093,22.97858152040807,21.02527465605331,5.681351811654582,82.88633869625602,1.319,5.79
banana,8.691811587031447,136.06725128003663,67.87387094824416,182.36529553370534,28.079981662987624,80.64937442636845,6.021544567653004,184.5475326393156,29.9,259.881
coffee,9.981435066633233,118.62480125575989,10.224144537801873,30.629873145713745,25.165288593718017,58.958802545881255,7.614974856866767,172.01440233215834,0.948,9.464
coconut,16.6322670546501,15.56845238266487,21.341948183220953,27.558672538435903,27.804665704646997,95.27335779935817,5.19905546737285,127.0500712971607,6.518,108.402
coffee,3.4203667852696524,78.24227504544783,15.578188130344342,44.30251303493585,23.26903763556095,45.77735045475179,6.948799553317855,161.6763072662634,1.056,3.613
orange,19.175104688458134,14.88589107474963,16.197059250111035,16.157277247794294,26.340774088754596,93.97111961416618,7.291375579245912,134.4490430694168,12.099,232.003
wheat,16.129680503793917,84.94578710725233,58.59986448047536,38.721100919323696,20.48425833829158,44.1827989303908,7.418741937590653,93.02754870818875,2.744,44.267
orange,17.289733783395516,13.434737264099901,16.678199178804515,9.731486061489239,27.743401561340626,96.07575768777134,7.04357114850546,111.64282009841486,11.876,205.341
coconut,15.364555054505802,19.065918486498546,18.725861469339755,41.23661279126134,27.464617811441496,93.68970167215541,5.69382660798939,247.68279819811642,5.46,83.887
cotton,5.131224498895161,117.42696256535075,54.11789636066505,55.64746660645484,30.307489323181116,81.09484409391996,6.1972265218683225,41.44604874238742,1.946,9.987
kidneybeans,14.068598353264548,16.693952483679954,62.8545457477117,15.874920150101055,13.446168937993546,22.76598209200618,5.76769084701402,92.42281217118843,1.376,19.362
orange,9.499731905660807,18.49101971111088,11.43471872790921,16.574371725606852,26.968473768739067,93.60154992619492,7.717052384989939,118.1903831289283,10.056,95.53
kidneybeans,4.20726267314188,24.607353868888197,68.92572561438698,15.40506815360191,15.375054879994973,19.406483658012636,6.046492055216548,52.94722012375228,1.253,5.271
watermelon,17.840093516654342,103.84408812026163,20.919462862745483,41.7943835816442,23.541205951626544,85.9211226107663,7.1080683549097765,30.646724440616943,18.58,331.47
chickpea,2.2855688392240747,29.26455542538,53.19880058298887,82.1775092275699,21.31221377636781,13.404322237792746,7.020966054497518,85.90764504009447,1.504,3.436
kidneybeans,19.449483421602086,19.268477697469805,57.740326407092795,17.543841616007768,19.031248702424623,14.927637354469862,5.839216429847788,108.03126531438957,1.466,28.513
coffee,17.528393186377333,117.94794801968956,27.259332734910483,33.404696058217056,20.981857202880605,59.27780196310805,6.736137026366425,141.84473050895983,1.143,20.031
chickpea,8.42221167706014,44.249727918727984,58.66118142428439,63.8322324613574,25.341078163606014,20.780620249677757,7.36274121131774,67.63662873860066,1.531,12.893
chickpea,13.748422215016529,44.273427942162066,62.32363668920738,79.19168994381513,16.76515318449082,24.623238547952496,6.786568230706719,59.003990144166565,1.424,19.58
banana,19.90116808332501,106.60821529516471,64.58383591727284,182.91458918878988,26.998550048415336,81.25442266623804,6.083787701379645,132.1418067691645,31.251,621.927
watermelon,5.322900655075994,123.59566440736825,19.871787003285206,56.28941581154208,29.130433103156204,90.08121596609033,6.5094578933964655,42.78042041718153,18.434,98.12
orange,4.328529926900745,32.38515277573667,13.395477859073475,14.077026950366761,23.163421878329764,85.04484506866935,6.683531897267365,34.304182356580895,10.208,44.186
kidneybeans,2.687869848952922,24.408902400372256,54.295241646290734,16.42696348173814,23.874410804768168,18.34393614115095,6.086774389828717,100.58489458330047,1.307,3.512
wheat,3.5651082474570863,80.35866518013412,39.649953115509646,29.66042989046893,15.901637798791928,58.88079446745888,6.515552779760448,94.50883113473245,2.847,10.15
wheat,13.836578251773973,110.20547382538679,53.695356334203574,38.51177374750178,20.048426327620387,50.57414012500718,6.372308331008313,68.35548366157852,3.251,44.983
coconut,5.419877607629322,12.211445623012231,17.31519531254063,41.46254045010362,29.426186531291282,97.13497657415974,5.876488409320528,203.34513556723198,6.201,33.61
kidneybeans,8.245097839914436,23.676849084955553,58.640205719770904,13.9048969783783,20.656976139415693,23.57451387576863,5.72530121710613,109.22532368209347,1.317,10.856
grapes,14.641382801114606,18.175842409303982,134.81485034879006,237.77976427247233,20.905922855453476,76.41954768853647,5.859095369895751,62.08134223587897,7.344,107.524
mango,9.838704126298074,22.56765682543037,30.35983182823494,31.9894973483105,33.36470830772039,30.83721044448004,5.518691986407268,120.85345017538667,8.124,79.931
watermelon,1.9957330411576153,83.82848852820865,20.39174380066388,36.24715320162339,21.359371490475432,78.58688091636722,6.5756396003173405,49.25430188683531,20.078,40.07
lentil,19.18171678815921,22.00827772783596,80.2464799561429,30.013349086155465,25.233869571660804,49.79914542388653,7.090795902397828,53.903514977925,0.986,18.917
lentil,16.05539285092655,20.722112238841444,56.495193366333325,21.602444288115816,27.00425968829279,55.587062406440594,6.617110264519976,45.31328532769215,1.106,17.76
maize,1.8029687972353838,84.53057785212505,62.49518974290642,25.490815421511897,21.49619351089609,71.97352837519004,5.275703217398569,138.25564362394533,3.087,5.565
coffee,3.0889072351382083,123.23905249950215,12.881772001719455,37.17948166202725,17.071273224940104,51.58123843664041,5.83584373816955,187.08611166828956,0.97,2.996
mango,8.451055185893676,29.653289931083872,29.390373777932417,36.24387401002208,27.503410819080422,46.6858208833906,6.24320670915442,61.04137788377337,7.668,64.803
orange,13.289236617285413,12.254865604277589,14.578996012650283,13.154506644774017,21.778463447242512,98.67628030868111,6.971120991035221,134.2003205693082,11.9,158.143
coffee,13.49762732781887,106.98415881488678,21.439783816292906,31.954121099535325,21.444735289663118,60.74164596889746,6.43137861450079,201.0858357661687,1.088,14.68
rice,12.83361808282592,102.29813140325852,48.86465241665749,55.27333826651761,27.14541821196978,88.5142404598302,6.056439091351617,177.01962866682834,3.294,42.28
kidneybeans,4.161603544850157,5.005304962698869,57.23070911920165,14.53337420744333,19.257590756991267,19.32066532577285,5.731771404910812,111.23932191503762,1.319,5.489
wheat,19.606800643132406,93.64690292228872,36.44584970045045,60.73538088672541,12.373847733506786,57.38046504846326,6.914350674071268,85.32011168379037,2.926,57.362
rice,4.66162554183405,71.79212834655661,38.98759097189538,47.48494174916205,28.037632748161133,75.70058876685438,6.50126642463264,246.03027594701712,3.16,14.732
maize,1.4426564220330176,101.09235530995201,28.24103114875061,21.527899384123096,33.848874980169846,78.24850101831224,6.529281112327469,122.91106525109952,3.787,5.463
watermelon,1.066148793380361,99.85406103579768,19.47967714790994,52.17867297120837,24.943084373298504,86.63540214650443,6.5650916231565155,42.483996344462476,17.132,18.265
maize,14.639021926354028,98.13759670454219,35.38393125278377,17.34591169328657,25.624010766625613,56.98839180511567,5.976521873837827,81.54385540543672,4.225,61.843
wheat,14.006269633424486,118.48449924967696,52.192849929671745,48.92005365830376,20.290194493823297,74.1329819696455,6.676011891283109,75.32186482642437,3.043,42.623
sugarcane,14.614495148367743,139.4762585855147,52.73257248217507,77.68124368994606,29.14986453105591,72.42292141457649,6.266505861165567,144.5648218220625,63.691,930.808
coffee,18.840901584410528,98.88416004996107,11.303990912297172,28.306496404165717,23.4186087034205,51.69425204931134,5.903522712763256,111.69191647187253,0.736,13.862
banana,15.886373182253362,81.43852264353656,74.43657096225584,214.22574177578525,27.469692973266394,72.69193511675059,6.526385641044094,157.03553380319434,30.025,476.989
rice,17.826920554971387,97.588675268318,34.90786259512862,42.18175422883064,27.381764737019342,83.0220187497178,5.5543230777919295,274.0158650920531,3.266,58.224
orange,3.397355955877229,15.391032091150915,14.48785615668395,10.541853656912666,20.662945382990355,92.01922514752776,6.553720753892348,89.28944284838137,12.882,43.763
chickpea,18.877387136306243,36.531209586114535,77.01724770311345,74.66484940014072,15.775087139173879,17.821725409967968,7.213210564506458,76.85840840974008,1.373,25.913
mango,2.693068017383209,20.62798643783879,32.54099282948924,42.61389908479943,37.51123844881157,51.96559705036541,6.501213418340221,75.28764709347726,7.618,20.515
lentil,12.60052213984147,26.262251081913178,60.630585496244855,11.703759444779807,26.318930885297817,69.35158016104543,7.3975974004770535,32.29110513784124,1.038,13.078
mango,13.685134976431016,16.30413743531616,25.849473014796448,31.90195125581987,30.011802504683075,49.95510946616983,5.638015232275091,101.72156395967734,7.921,108.405
orange,16.947431094512986,6.691146968894497,11.372561408794143,6.699620308361621,16.9214682747756,90.08245268964055,6.768768067102719,134.36750429471704,10.497,177.89
cotton,15.155883548629852,107.67705304439693,41.44355510580898,42.962619585699784,26.511642235634827,84.95760665086208,7.034415812392011,103.06801899453708,1.789,27.119
grapes,3.782441925279717,21.66534955938657,121.96022025634068,231.36581994679602,21.257994444515752,86.52048468626165,6.288965059828859,72.48793248008919,8.551,32.344
coconut,8.896787227948842,16.19190537944756,12.657453192415092,27.65065014262715,23.205720956232405,92.41856257837541,5.914363016176886,167.0634703649733,6.056,53.878
banana,2.527089313636533,94.67663006386617,78.0553445859283,223.5751366322623,28.53076537695125,76.98325953856312,6.022831511386566,156.69457234913534,30.771,77.76
grapes,13.333697759527615,23.677817967816903,119.4698202119499,210.80178064657656,23.405052930398117,80.20148192730194,5.886300976547527,64.84611409937503,8.69,115.873
coffee,9.530690496312294,101.87029329686976,19.95547322660239,31.130710599312025,26.357178306671923,46.021182286381205,6.280299611051913,162.43043998437997,1.032,9.84
wheat,16.768367873668208,94.69595925613835,33.97763592161796,27.811335033231938,20.484412035872445,43.83887895260938,6.370034973995976,72.9656024579008,2.827,47.401
chickpea,15.51219941572986,59.75653437381749,62.60721040965657,81.86730409700628,14.016879225887136,11.735103560039231,7.483888280817108,60.05153386246671,1.472,22.841
mango,3.7731139086359176,11.728712750097309,28.70896853381945,24.791457629808328,34.6448012886814,58.59678212330601,5.491642082050187,90.65263161952767,7.097,26.78
orange,8.962223559209137,17.407387325398034,13.111213682066055,14.596304747931121,22.81155700150804,89.54764614205259,6.23438577925945,172.76585505742813,11.866,106.344
kidneybeans,7.1094566358052615,24.91564889197622,59.86090890954633,26.753038895034145,16.710858247788227,12.977278219270412,5.87125481590806,89.94885039081608,1.108,7.874
lentil,9.20259329035219,27.955958835135498,65.10262879287545,13.920301507651535,19.914461068146043,56.389857814525186,7.033499926582271,41.91043050278816,0.951,8.756
cotton,9.048462586608398,124.25692817732956,60.349413583256734,64.56691368575338,23.959650581290084,72.09602051819456,7.096669772122739,50.40192796721707,1.659,15.012
rice,13.004881200633191,66.78784958295077,47.828990651128215,47.038117825018844,22.994519554320586,72.13760313512866,5.395331104182852,193.37259625658712,3.286,42.728
rice,7.968078724309313,98.20096119987141,42.67928602718798,37.5428044096167,29.31890059158075,87.91388075966555,6.257959321505096,157.5594910967476,3.147,25.073
coffee,19.452306488270953,104.33915726803936,25.21025657574593,40.857533516525976,23.188418678053566,40.32915056267224,6.240584013414833,172.9843378477273,1.153,22.421
chickpea,3.6629832190751133,44.47708997043571,66.36711637294533,79.53182413139714,14.78306169422908,10.0,7.019828647483781,48.73452588651605,1.439,5.273
grapes,17.94645035860829,17.597449998286873,136.5213965429092,190.69616392683204,26.418060588144513,84.58689527543892,5.942730416812735,60.006480647553545,9.297,166.852
banana,9.028097211575753,116.59761997546818,80.71846892551073,207.86658572901422,24.696690353376034,84.5641813597096,6.227070891893085,190.44800192617598,29.138,263.065
cotton,18.05338850405645,116.61453315500235,38.385030652852336,48.284468843704175,34.304802774489254,72.63974597191182,6.727304334148322,72.90162800516305,2.017,36.418
kidneybeans,3.0478141437934454,16.76386312457835,59.693534942952,21.69054252356009,17.971930019494536,25.305019784617365,5.895610632966292,105.22480940859359,1.511,4.605
coconut,3.3578080928046004,28.34269179370839,11.847582812712776,29.389434136021055,28.027242351748928,93.98089454983887,5.488388726077084,156.776339260114,5.862,19.682
maize,2.6437621939767153,105.76967684629133,43.895930565846264,30.20010828645143,18.66580554574535,64.5391910598425,6.225751519624609,40.61913308914541,3.785,10.007
coconut,10.706490720789757,17.185435368763265,22.159607400823955,27.860122749454966,33.29025623052482,88.98778060110794,6.544233550126377,199.73666564148374,5.17,55.353
rice,17.187243699027178,76.64639037872755,34.802833821515,41.22454379641418,28.144698746170054,83.01793071306562,6.153313658665735,273.1360931620821,3.637,62.507
orange,5.293305380654196,20.455326245671532,24.739767429228902,13.907423214302892,26.308882240549718,89.6398173415782,7.366875929767544,99.33059655495872,11.688,61.87
wheat,5.978367602887168,74.88887697767171,58.04598062061151,40.128989650610656,19.430565654034442,60.9586106789482,6.493212112263933,100.17811378631639,2.783,16.638
orange,2.696237796152151,20.095999727520102,22.049803842273256,13.639334338694653,26.15812200312365,92.74505820302147,7.110350125188932,109.08001186810468,11.328,30.542
banana,14.18558358791353,132.29504847769806,63.44284018799535,183.28191479340495,25.98705333177047,82.96514489228848,5.92442468338465,169.36737516173193,29.965,425.073
cotton,4.771679077605888,101.19345174986012,35.31176295879142,64.35235971831024,28.653615634720236,71.00280186843456,7.6631380803857905,122.94631343664145,1.869,8.917
chickpea,10.301392295938395,51.03016271319335,68.95708843268606,97.09171497409145,22.96366234957657,16.103043533927263,7.77350276853089,87.83893078782094,1.393,14.351
cotton,15.848093552815286,131.54382381934974,33.6792412150104,50.15985317410762,31.915734384202437,72.23063056296655,7.511160854751232,144.711860755685,1.675,26.54
cotton,11.552123370738581,126.36597718010486,43.40906134125718,57.76092918907823,27.95319986499097,69.19700461895386,7.019259925743921,99.62366657034015,1.847,21.342
coconut,1.416110129458747,21.33844681319755,12.58848242746518,45.39283818566135,28.49561977061834,91.64080062944596,6.055175325368062,128.31613306515192,5.772,8.173
grapes,10.618214499905733,12.758698782212415,132.42729202903925,201.5895904133738,24.720808394123978,78.10919260124025,5.976728546747973,76.32517951185042,7.912,84.012
cotton,9.978035942211475,106.42318211829573,41.833172510491124,48.113383593710516,31.400905493931404,76.44133156787169,6.45610983768136,80.71328484410991,2.094,20.898
rice,18.85421399553018,80.43742132279243,40.93327108366765,52.8232391427384,20.285688358677973,75.03196169852373,6.297851513951941,240.8574419905668,2.823,53.224
chickpea,19.814952993744328,31.92051376822095,66.43376646501282,67.64903755303682,16.844132202356043,16.96555659404105,7.102955514654895,45.417141452454864,1.308,25.917
sugarcane,5.1957177899485565,150.15957928064637,43.840420519009186,61.63033174768003,28.957586771264687,75.53104722365391,6.247218854827292,173.68895249329134,71.508,371.536
rice,3.1740236535946007,84.089839857889,46.30588334973887,26.315671385531548,25.393547363549857,85.81758934859006,6.83183766754701,193.24835199411407,3.351,10.636
chickpea,5.23421754922382,31.061447968190674,60.94255096451274,99.6589262496437,19.826630095559356,13.072318921008897,6.897543224773173,41.02203911351117,1.329,6.956
wheat,18.096844167193446,82.20230894620364,59.82025739400893,43.77771090266708,12.204680909142198,55.20778351333942,6.173898048102981,101.84511452053265,3.07,55.555
rice,3.2698474429326723,75.77530124561795,49.006553776791336,45.76061252863626,22.679602621542127,77.14121798501607,6.185612178538993,158.25071677735377,3.377,11.043
watermelon,6.138687052586385,105.78281750522427,18.060727297748894,63.81682164982435,31.164133106743005,84.31747792337165,6.296094676963692,58.92043079275567,18.066,110.9
rice,13.047380968908593,87.43295526745644,38.81137306329057,35.407658532725435,25.579979919282884,90.03091422009744,6.523387894889339,263.0161627572999,3.499,45.649
chickpea,13.305597855134936,45.08035972345507,57.94792714691707,88.142384003799,22.111916800010825,21.42253146297271,7.8884067564554785,69.38667500118538,1.565,20.83
rice,18.801430044083443,85.41649230683218,49.43912466744181,34.14689716125252,30.431061644852676,74.59794004605578,6.32375104579899,166.52931767285568,3.387,63.673
maize,19.935478279183588,88.1867683950887,53.75558933309626,31.037225932974472,20.11829374103891,60.53813804990584,5.537144468928509,103.96934605404755,4.028,80.296
maize,1.1878379468890867,101.77922939294767,52.7651466322718,18.932740431941767,20.640314170035882,58.2204598573837,6.404466441151612,72.34823155294183,4.129,4.905
maize,3.49631712333192,83.83784178184673,42.33191452892928,29.505241924266993,19.710721141924168,54.46934595493666,5.769148876199434,66.4112295093919,4.091,14.302
mango,9.07768473086427,17.47486211273779,26.040134147892545,25.984397959919853,33.215443765353925,39.93765379100863,5.9851409294846984,97.23662673077561,7.943,72.104
coffee,6.706323870845091,92.62662368642593,23.02858915296874,10.964360284656767,23.76177516782713,64.24839084364378,5.466355033796354,172.40275257865093,1.029,6.901
sugarcane,10.00178782937746,143.60095831942667,53.668747390583334,72.59232906870481,27.40407172844482,81.08065159366663,6.343530995527,111.41697856274693,60.777,607.879
rice,11.09986359501568,89.06883979991545,35.87654316407419,35.13759367515876,31.364423654169233,81.52310657278372,5.711914529826193,252.03516958852163,3.182,35.317
banana,15.22665724897841,94.89048025424233,77.39600881482147,181.75503112650568,29.116766273175358,84.59398225676463,5.704977288066977,180.02400896602117,28.897,440.009
sugarcane,11.029374239051352,101.71248014998137,41.36016473021571,54.838972107331365,24.70545785231934,75.30280240218157,6.572860817162754,176.33077896201007,66.284,731.073
lentil,14.33842805941371,17.772905189172157,68.77560996943174,18.65599114923862,22.91574694776603,78.22408335140301,7.2762644561370635,43.834321946806824,1.035,14.846
rice,18.172057104767006,90.88944539842407,54.122481842965236,45.77010660010362,26.539388975776074,71.57547241137752,6.194026138889012,181.73702602254215,3.877,70.447
banana,4.303776686001396,120.55468973958281,71.77543336349743,227.19947926662402,25.59235364545114,73.45973704422762,6.398409534407361,141.2197745594343,25.503,109.759
grapes,6.149861636968291,21.85880601409957,136.79643336548446,181.62336029203047,25.32963452582338,84.51443799193028,5.964755005819896,70.8826028286794,9.224,56.724
rice,4.941286854497624,88.0518433699448,33.42973410110317,42.49862872283902,25.07722802764772,78.81083050544,6.290939992023111,182.4935396261098,3.841,18.979
lentil,4.563213113519926,13.263286306288204,68.54160117374381,25.07982502358609,20.995912205529727,59.64938710945519,7.164695202545004,43.07173043928703,0.898,4.098
wheat,0.7759393827092995,85.23992329414426,34.02008639808658,44.312477145704264,23.732495766158916,52.237587076994515,6.342125406206387,66.40239355070314,2.93,2.274
maize,15.954100289037546,81.56356801801051,67.395613574487,26.255802360358203,25.2321517655986,74.41341808763934,5.970041560797341,152.2609967469999,3.424,54.628
cotton,13.843119583448491,119.28097446059105,37.186953073971814,51.053346044605476,30.61446961601554,76.77459958366964,6.825333352248931,120.33126388990891,1.891,26.176
watermelon,14.791423937184012,100.89536400332895,26.065985373358025,58.81148022872238,26.52809421308132,86.24871082783059,6.46166862552315,34.18380574780341,16.947,250.671
watermelon,12.760781352323216,90.01178658587584,26.83316237951064,42.51257692410949,19.79588477483992,89.96388179468407,6.2806260828071965,50.22116020996009,19.032,242.862
